base_method,codec,reference_gap,keep_fraction,side_bits,task_count,selector_policy,selected_candidate,zlib_level,mean_keep_gaussians,mean_raw_deterministic_payload_bytes,mean_compressed_deterministic_payload_bytes,mean_raw_deterministic_mib_per_intermediate_frame,mean_compressed_deterministic_mib_per_intermediate_frame,mean_compressed_savings_bytes_vs_raw,mean_compressed_ratio_vs_raw,mean_stage96_entropy_reference_bytes,mean_stage96_entropy_reference_mib_per_intermediate_frame,mean_compressed_minus_stage96_entropy_reference_bytes,mean_compressed_ratio_vs_stage96_entropy_reference,compressed_below_stage96_entropy_reference_count,max_decoded_max_abs_diff_vs_raw_deterministic,comparison_note
linear,q12,8,0.2,6,5,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,7373.0,71957.0,52579.6,0.06862354278564453,0.05014381408691406,19377.4,0.73070861764665,30440.894736842107,0.02903069947895251,22138.70526315789,1.727268546294199,0,0.0,cross_setting_rate_only_quality_unknown
linear,q12,8,0.2,8,5,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,7373.0,95919.0,64887.2,0.0914754867553711,0.06188125610351562,31031.8,0.6764791125845765,30440.894736842107,0.02903069947895251,34446.30526315789,2.1315799210549518,0,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.025,2,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,922.0,3067.0,1798.75,0.0029249191284179688,0.0017154216766357422,1268.25,0.5864851646560156,30239.565217391304,0.028838696687117867,-28440.815217391304,0.059483328780319485,4,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.025,3,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,922.0,4565.0,3274.0,0.004353523254394531,0.0031223297119140625,1291.0,0.717196056955093,30239.565217391304,0.028838696687117867,-26965.565217391304,0.10826875242627713,4,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.025,4,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,922.0,6063.0,4041.25,0.005782127380371094,0.003854036331176758,2021.75,0.6665429655286161,30239.565217391304,0.028838696687117867,-26198.315217391304,0.13364114103319866,4,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.025,5,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,922.0,7562.0,6110.75,0.0072116851806640625,0.005827665328979492,1451.25,0.8080864850568632,30239.565217391304,0.028838696687117867,-24128.815217391304,0.20207797156043766,4,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.025,6,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,922.0,9060.0,7226.0,0.008640289306640625,0.0068912506103515625,1834.0,0.7975717439293598,30239.565217391304,0.028838696687117867,-23013.565217391304,0.238958462135699,4,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.025,8,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,922.0,12056.0,8822.25,0.01149749755859375,0.008413553237915039,3233.75,0.7317725613802256,30239.565217391304,0.028838696687117867,-21417.315217391304,0.2917452660637518,4,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.05,2,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,1843.0,6060.0,3186.5,0.005779266357421875,0.0030388832092285156,2873.5,0.5258250825082509,30239.565217391304,0.028838696687117867,-27053.065217391304,0.10537519230492733,4,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.05,3,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,1843.0,9055.0,6053.0,0.008635520935058594,0.005772590637207031,3002.0,0.6684704583103258,30239.565217391304,0.028838696687117867,-24186.565217391304,0.20016822188034677,4,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.05,4,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,1843.0,12050.0,7502.5,0.011491775512695312,0.007154941558837891,4547.5,0.6226141078838174,30239.565217391304,0.028838696687117867,-22737.065217391304,0.24810211211916436,4,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.05,5,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,1843.0,15045.0,11763.75,0.014348030090332031,0.011218786239624023,3281.25,0.7819042871385843,30239.565217391304,0.028838696687117867,-18475.815217391304,0.38901849002889966,4,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.05,6,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,1843.0,18040.0,13956.5,0.01720428466796875,0.013309955596923828,4083.5,0.7736419068736142,30239.565217391304,0.028838696687117867,-16283.065217391304,0.46153110666992564,4,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.05,8,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,1843.0,24029.0,17065.5,0.02291584014892578,0.01627492904663086,6963.5,0.7102043364268176,30239.565217391304,0.028838696687117867,-13174.065217391304,0.5643434314388003,4,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.1,2,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,3686.0,12050.0,5839.5,0.011491775512695312,0.005568981170654297,6210.5,0.4846058091286307,30239.565217391304,0.028838696687117867,-24400.065217391304,0.1931079351842533,4,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.1,3,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,3686.0,18040.0,11217.0,0.01720428466796875,0.010697364807128906,6823.0,0.6217849223946785,30239.565217391304,0.028838696687117867,-19022.565217391304,0.3709378729277796,4,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.1,4,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,3686.0,24029.0,13783.75,0.02291584014892578,0.013145208358764648,10245.25,0.5736297806816764,30239.565217391304,0.028838696687117867,-16455.815217391304,0.4558183922589179,4,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.1,5,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,3686.0,30019.0,22541.25,0.02862834930419922,0.021497011184692383,7477.75,0.7508994303607716,30239.565217391304,0.028838696687117867,-7698.315217391304,0.7454224238328708,4,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.1,6,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,3686.0,36009.0,26884.0,0.034340858459472656,0.025638580322265625,9125.0,0.746591129995279,30239.565217391304,0.028838696687117867,-3355.565217391304,0.8890339463127777,4,0.0,stage115_q6_top10_setting
linear,q12,16,0.1,8,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,3686.0,47988.0,33017.75,0.045764923095703125,0.03148818016052246,14970.25,0.688041802117196,30239.565217391304,0.028838696687117867,2778.184782608696,1.0918725108193987,0,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.15,2,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,5530.0,18043.0,8281.25,0.01720714569091797,0.007897615432739258,9761.75,0.4589730089231281,30239.565217391304,0.028838696687117867,-21958.315217391304,0.2738547971991776,4,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.15,3,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,5530.0,27029.0,16040.25,0.02577686309814453,0.015297174453735352,10988.75,0.5934459284472233,30239.565217391304,0.028838696687117867,-14199.315217391304,0.5304391741312131,4,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.15,4,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,5530.0,36015.0,19764.25,0.034346580505371094,0.018848657608032227,16250.75,0.548778286824934,30239.565217391304,0.028838696687117867,-10475.315217391304,0.6535890928958606,4,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.15,5,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,5530.0,45002.0,32644.25,0.04291725158691406,0.031131982803344727,12357.75,0.7253955379760899,30239.565217391304,0.028838696687117867,2404.684782608696,1.0795211427585512,0,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.15,6,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,5530.0,53988.0,39325.75,0.051486968994140625,0.037503957748413086,14662.25,0.7284164999629548,30239.565217391304,0.028838696687117867,9086.184782608696,1.3004733936248223,0,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.15,8,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,5530.0,71960.0,48644.5,0.06862640380859375,0.04639101028442383,23315.5,0.6759936075597555,30239.565217391304,0.028838696687117867,18404.934782608696,1.608637546548576,0,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.2,2,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,7373.0,24033.0,10686.0,0.022919654846191406,0.010190963745117188,13347.0,0.44463862189489456,30239.565217391304,0.028838696687117867,-19553.565217391304,0.35337809664850256,4,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.2,3,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,7373.0,36014.0,20384.5,0.03434562683105469,0.019440174102783203,15629.5,0.5660159937801965,30239.565217391304,0.028838696687117867,-9855.065217391304,0.6741003004989145,4,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.2,4,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,7373.0,47995.0,25359.25,0.04577159881591797,0.024184465408325195,22635.75,0.5283727471611626,30239.565217391304,0.028838696687117867,-4880.315217391304,0.8386115943695993,4,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.2,5,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,7373.0,59976.0,42224.0,0.05719757080078125,0.0402679443359375,17752.0,0.7040149393090569,30239.565217391304,0.028838696687117867,11984.434782608696,1.3963163721585599,0,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.2,6,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,7373.0,71957.0,51206.5,0.06862354278564453,0.04883432388305664,20750.5,0.7116263879817113,30239.565217391304,0.028838696687117867,20966.934782608696,1.6933609869016981,0,0.0,cross_setting_rate_only_quality_unknown
linear,q12,16,0.2,8,4,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,7373.0,95919.0,63757.5,0.0914754867553711,0.060803890228271484,32161.5,0.6647014668626654,30239.565217391304,0.028838696687117867,33517.934782608696,2.1084132507081135,0,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,4,0.025,2,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,922.0,3067.0,2083.6666666666665,0.0029249191284179688,0.0019871393839518228,983.3333333333334,0.6793826757961091,34757.88888888889,0.033147705925835505,-32674.222222222223,0.0599480213924257,3,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,4,0.025,3,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,922.0,4565.0,3701.6666666666665,0.004353523254394531,0.0035301844278971353,863.3333333333334,0.8108798831690397,34757.88888888889,0.033147705925835505,-31056.222222222223,0.10649860463332066,3,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,4,0.025,4,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,922.0,6063.0,4512.666666666667,0.005782127380371094,0.0043036142985026045,1550.3333333333333,0.7442960030787839,34757.88888888889,0.033147705925835505,-30245.222222222223,0.12983143714776182,3,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,4,0.025,5,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,922.0,7562.0,6919.666666666667,0.0072116851806640625,0.006599108378092448,642.3333333333334,0.9150577448646743,34757.88888888889,0.033147705925835505,-27838.222222222223,0.19908190306916737,3,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,4,0.025,6,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,922.0,9060.0,8226.0,0.008640289306640625,0.007844924926757812,834.0,0.9079470198675496,34757.88888888889,0.033147705925835505,-26531.88888888889,0.23666569699604567,3,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,4,0.025,8,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,922.0,12056.0,10220.0,0.01149749755859375,0.009746551513671875,1836.0,0.8477106834771068,34757.88888888889,0.033147705925835505,-24537.88888888889,0.29403396830775425,3,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,4,0.05,2,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,1843.0,6060.0,3688.0,0.005779266357421875,0.00351715087890625,2372.0,0.6085808580858086,34757.88888888889,0.033147705925835505,-31069.88888888889,0.10610540852436377,3,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,4,0.05,3,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,1843.0,9055.0,6783.666666666667,0.008635520935058594,0.006469408671061198,2271.3333333333335,0.7491625253083013,34757.88888888889,0.033147705925835505,-27974.222222222223,0.19516912227759645,3,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,4,0.05,4,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,1843.0,12050.0,8298.666666666666,0.011491775512695312,0.007914225260416666,3751.3333333333335,0.688686030428769,34757.88888888889,0.033147705925835505,-26459.222222222223,0.23875634947781635,3,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,4,0.05,5,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,1843.0,15045.0,13315.0,0.014348030090332031,0.012698173522949219,1730.0,0.8850116317713527,34757.88888888889,0.033147705925835505,-21442.88888888889,0.383078501762989,3,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,4,0.05,6,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,1843.0,18040.0,15875.666666666666,0.01720428466796875,0.015140215555826822,2164.3333333333335,0.8800258684405025,34757.88888888889,0.033147705925835505,-18882.222222222223,0.4567500263729097,3,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,4,0.05,8,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,1843.0,24029.0,19803.666666666668,0.02291584014892578,0.018886248270670574,4225.333333333333,0.8241569214976349,34757.88888888889,0.033147705925835505,-14954.222222222224,0.5697603421765163,3,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,4,0.1,2,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,3686.0,12050.0,6443.333333333333,0.011491775512695312,0.0061448415120442705,5606.666666666667,0.534716459197787,34757.88888888889,0.033147705925835505,-28314.55555555556,0.1853775801496703,3,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,4,0.1,3,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,3686.0,18040.0,12347.666666666666,0.01720428466796875,0.011775652567545572,5692.333333333333,0.684460458240946,34757.88888888889,0.033147705925835505,-22410.222222222223,0.35524788936804114,3,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,4,0.1,4,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,3686.0,24029.0,15331.333333333334,0.02291584014892578,0.014621098836263021,8697.666666666666,0.638034597084079,34757.88888888889,0.033147705925835505,-19426.55555555556,0.44108931305762716,3,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,4,0.1,5,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,3686.0,30019.0,25781.333333333332,0.02862834930419922,0.024586995442708332,4237.666666666667,0.8588338496729849,34757.88888888889,0.033147705925835505,-8976.555555555557,0.7417404841746557,3,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,4,0.1,6,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,3686.0,36009.0,30934.666666666668,0.034340858459472656,0.029501597086588543,5074.333333333333,0.8590815259148177,34757.88888888889,0.033147705925835505,-3823.222222222224,0.8900041876983962,3,0.0,stage115_q6_top10_setting
stage65_adapter,q12,4,0.1,8,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,3686.0,47988.0,38167.0,0.045764923095703125,0.036398887634277344,9821.0,0.7953446695007086,34757.88888888889,0.033147705925835505,3409.1111111111095,1.0980816505285769,0,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,4,0.15,2,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,5530.0,18043.0,9288.666666666666,0.01720714569091797,0.008858362833658854,8754.333333333334,0.5148072197897614,34757.88888888889,0.033147705925835505,-25469.222222222223,0.2672390920046928,3,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,4,0.15,3,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,5530.0,27029.0,18023.333333333332,0.02577686309814453,0.017188390096028645,9005.666666666666,0.6668146558634552,34757.88888888889,0.033147705925835505,-16734.55555555556,0.5185393563731335,3,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,4,0.15,4,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,5530.0,36015.0,22290.0,0.034346580505371094,0.021257400512695312,13725.0,0.6189087880049978,34757.88888888889,0.033147705925835505,-12467.88888888889,0.6412932635596715,3,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,4,0.15,5,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,5530.0,45002.0,38303.666666666664,0.04291725158691406,0.036529223124186196,6698.333333333333,0.8511547634919929,34757.88888888889,0.033147705925835505,3545.777777777776,1.1020136116181458,1,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,4,0.15,6,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,5530.0,53988.0,45971.666666666664,0.051486968994140625,0.04384199778238932,8016.333333333333,0.8515163863574622,34757.88888888889,0.033147705925835505,11213.777777777776,1.322625399189952,0,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,4,0.15,8,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,5530.0,71960.0,56612.333333333336,0.06862640380859375,0.05398972829182943,15347.666666666666,0.7867194737817306,34757.88888888889,0.033147705925835505,21854.44444444444,1.628762135534379,0,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,4,0.2,2,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,7373.0,24033.0,12126.666666666666,0.022919654846191406,0.011564890543619791,11906.333333333334,0.5045839748124107,34757.88888888889,0.033147705925835505,-22631.222222222223,0.3488896205817384,3,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,4,0.2,3,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,7373.0,36014.0,23659.0,0.03434562683105469,0.02256298065185547,12355.0,0.6569389681790415,34757.88888888889,0.033147705925835505,-11098.88888888889,0.6806800054983521,3,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,4,0.2,4,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,7373.0,47995.0,29344.0,0.04577159881591797,0.027984619140625,18651.0,0.6113970205229712,34757.88888888889,0.033147705925835505,-5413.8888888888905,0.8442399966754149,3,0.0,cross_setting_rate_only_quality_unknown
stage65_adapter,q12,4,0.2,5,3,strict_safe_endpoint_selector_v1,endpoint_diff_baseline,9,7373.0,59976.0,50626.0,0.05719757080078125,0.04828071594238281,9350.0,0.8441043083900226,34757.88888888889,0.033147705925835505,15868.11111111111,1.456532649662267,0,0.0,cross_setting_rate_only_quality_unknown
